2015-02-02 14:19:00,23.7
2015-02-02 14:20:00,23.718000000000004
2015-02-02 14:21:00,23.73
2015-02-02 14:22:00,23.7225
2015-02-02 14:23:00,23.754
2015-02-02 14:24:00,23.76
2015-02-02 14:25:00,23.73
2015-02-02 14:26:00,23.754
2015-02-02 14:27:00,23.754
2015-02-02 14:28:00,23.736
2015-02-02 14:29:00,23.745
2015-02-02 14:30:00,23.7
2015-02-02 14:31:00,23.7
2015-02-02 14:32:00,23.7
2015-02-02 14:33:00,23.7
2015-02-02 14:34:00,23.7
2015-02-02 14:35:00,23.7
2015-02-02 14:36:00,23.6
2015-02-02 14:37:00,23.64
2015-02-02 14:38:00,23.65
2015-02-02 14:39:00,23.64
2015-02-02 14:40:00,23.6
2015-02-02 14:41:00,23.6
2015-02-02 14:42:00,23.6
2015-02-02 14:43:00,23.6
2015-02-02 14:44:00,23.6
2015-02-02 14:45:00,23.625
2015-02-02 14:46:00,23.6
2015-02-02 14:47:00,23.6
2015-02-02 14:48:00,23.6
2015-02-02 14:49:00,23.6
2015-02-02 14:50:00,23.6
2015-02-02 14:51:00,23.6
2015-02-02 14:52:00,23.6
2015-02-02 14:53:00,23.6
2015-02-02 14:54:00,23.6166666666667
2015-02-02 14:55:00,23.6666666666667
2015-02-02 14:56:00,23.6
2015-02-02 14:57:00,23.6
2015-02-02 14:58:00,23.6
2015-02-02 14:59:00,23.6
2015-02-02 15:00:00,23.6
2015-02-02 15:01:00,23.575
2015-02-02 15:02:00,23.54
2015-02-02 15:03:00,23.6
2015-02-02 15:04:00,23.525
2015-02-02 15:05:00,23.5
2015-02-02 15:06:00,23.5
2015-02-02 15:07:00,23.5
2015-02-02 15:08:00,23.5
2015-02-02 15:09:00,23.5
2015-02-02 15:10:00,23.5
2015-02-02 15:11:00,23.445
2015-02-02 15:12:00,23.39
2015-02-02 15:13:00,23.39
2015-02-02 15:14:00,23.39
2015-02-02 15:15:00,23.39
2015-02-02 15:16:00,23.39
2015-02-02 15:17:00,23.39
2015-02-02 15:18:00,23.37
2015-02-02 15:19:00,23.39
2015-02-02 15:20:00,23.373333333333303
2015-02-02 15:21:00,23.39
2015-02-02 15:22:00,23.323333333333302
2015-02-02 15:23:00,23.365
2015-02-02 15:24:00,23.29
2015-02-02 15:25:00,23.306666666666697
2015-02-02 15:26:00,23.29
2015-02-02 15:27:00,23.29
2015-02-02 15:28:00,23.29
2015-02-02 15:29:00,23.29
2015-02-02 15:30:00,23.29
2015-02-02 15:31:00,23.29
2015-02-02 15:32:00,23.29
2015-02-02 15:33:00,23.272
2015-02-02 15:34:00,23.2
2015-02-02 15:35:00,23.23
2015-02-02 15:36:00,23.29
2015-02-02 15:37:00,23.215
2015-02-02 15:38:00,23.2
2015-02-02 15:39:00,23.2
2015-02-02 15:40:00,23.2
2015-02-02 15:41:00,23.2
2015-02-02 15:42:00,23.2
2015-02-02 15:43:00,23.2
2015-02-02 15:44:00,23.2
2015-02-02 15:45:00,23.2
2015-02-02 15:46:00,23.14
2015-02-02 15:47:00,23.15
2015-02-02 15:48:00,23.15
2015-02-02 15:49:00,23.18
2015-02-02 15:50:00,23.1166666666667
2015-02-02 15:51:00,23.14
2015-02-02 15:52:00,23.1
2015-02-02 15:53:00,23.1
2015-02-02 15:54:00,23.1
2015-02-02 15:55:00,23.1
2015-02-02 15:56:00,23.06
2015-02-02 15:57:00,23.02
2015-02-02 15:58:00,23.01
2015-02-02 15:59:00,23.0
2015-02-02 16:00:00,23.0
2015-02-02 16:01:00,22.981666666666698
2015-02-02 16:02:00,23.0
2015-02-02 16:03:00,23.0
2015-02-02 16:04:00,22.981666666666698
2015-02-02 16:05:00,22.945
2015-02-02 16:06:00,23.0
2015-02-02 16:07:00,22.956
2015-02-02 16:08:00,22.9725
2015-02-02 16:09:00,22.945
2015-02-02 16:10:00,23.0
2015-02-02 16:11:00,22.945
2015-02-02 16:12:00,23.0
2015-02-02 16:13:00,22.912
2015-02-02 16:14:00,22.89
2015-02-02 16:15:00,22.89
2015-02-02 16:16:00,22.865
2015-02-02 16:17:00,22.873333333333303
2015-02-02 16:18:00,22.873333333333303
2015-02-02 16:19:00,22.89
2015-02-02 16:20:00,22.815
2015-02-02 16:21:00,22.84
2015-02-02 16:22:00,22.79
2015-02-02 16:23:00,22.79
2015-02-02 16:24:00,22.79
2015-02-02 16:25:00,22.79
2015-02-02 16:26:00,22.79
2015-02-02 16:27:00,22.772
2015-02-02 16:28:00,22.76
2015-02-02 16:29:00,22.7
2015-02-02 16:30:00,22.7225
2015-02-02 16:31:00,22.7
2015-02-02 16:32:00,22.7
2015-02-02 16:33:00,22.7
2015-02-02 16:34:00,22.7
2015-02-02 16:35:00,22.7
2015-02-02 16:36:00,22.7
2015-02-02 16:37:00,22.7
2015-02-02 16:38:00,22.7
2015-02-02 16:39:00,22.7
2015-02-02 16:40:00,22.7
2015-02-02 16:41:00,22.7
2015-02-02 16:42:00,22.7
2015-02-02 16:43:00,22.7
2015-02-02 16:44:00,22.7
2015-02-02 16:45:00,22.68
2015-02-02 16:46:00,22.64
2015-02-02 16:47:00,22.6
2015-02-02 16:48:00,22.6666666666667
2015-02-02 16:49:00,22.6
2015-02-02 16:50:00,22.62
2015-02-02 16:51:00,22.625
2015-02-02 16:52:00,22.6
2015-02-02 16:53:00,22.65
2015-02-02 16:54:00,22.6
2015-02-02 16:55:00,22.6
2015-02-02 16:56:00,22.6
2015-02-02 16:57:00,22.6
2015-02-02 16:58:00,22.6
2015-02-02 16:59:00,22.6
2015-02-02 17:00:00,22.6
2015-02-02 17:01:00,22.6
2015-02-02 17:02:00,22.6
2015-02-02 17:03:00,22.6
2015-02-02 17:04:00,22.6
2015-02-02 17:05:00,22.6
2015-02-02 17:06:00,22.6
2015-02-02 17:07:00,22.6
2015-02-02 17:08:00,22.6
2015-02-02 17:09:00,22.6
2015-02-02 17:10:00,22.56
2015-02-02 17:11:00,22.58
2015-02-02 17:12:00,22.575
2015-02-02 17:13:00,22.56
2015-02-02 17:14:00,22.55
2015-02-02 17:15:00,22.6
2015-02-02 17:16:00,22.58
2015-02-02 17:17:00,22.5666666666667
2015-02-02 17:18:00,22.525
2015-02-02 17:19:00,22.54
2015-02-02 17:20:00,22.5
2015-02-02 17:21:00,22.5
2015-02-02 17:22:00,22.5
2015-02-02 17:23:00,22.56
2015-02-02 17:24:00,22.525
2015-02-02 17:25:00,22.52
2015-02-02 17:26:00,22.575
2015-02-02 17:27:00,22.6
2015-02-02 17:28:00,22.6
2015-02-02 17:29:00,22.6
2015-02-02 17:30:00,22.6
2015-02-02 17:31:00,22.6
2015-02-02 17:32:00,22.6
2015-02-02 17:33:00,22.6
2015-02-02 17:34:00,22.6
2015-02-02 17:35:00,22.6
2015-02-02 17:36:00,22.6
2015-02-02 17:37:00,22.54
2015-02-02 17:38:00,22.54
2015-02-02 17:39:00,22.54
2015-02-02 17:40:00,22.525
2015-02-02 17:41:00,22.5
2015-02-02 17:42:00,22.5
2015-02-02 17:43:00,22.5
2015-02-02 17:44:00,22.5
2015-02-02 17:45:00,22.5
2015-02-02 17:46:00,22.5
2015-02-02 17:47:00,22.5
2015-02-02 17:48:00,22.5
2015-02-02 17:49:00,22.478
2015-02-02 17:50:00,22.456
2015-02-02 17:51:00,22.5
2015-02-02 17:52:00,22.4175
2015-02-02 17:53:00,22.456
2015-02-02 17:54:00,22.39
2015-02-02 17:55:00,22.4175
2015-02-02 17:56:00,22.39
2015-02-02 17:57:00,22.39
2015-02-02 17:58:00,22.39
2015-02-02 17:59:00,22.39
2015-02-02 18:00:00,22.39
2015-02-02 18:01:00,22.39
2015-02-02 18:02:00,22.39
2015-02-02 18:03:00,22.39
2015-02-02 18:04:00,22.39
2015-02-02 18:05:00,22.39
2015-02-02 18:06:00,22.35
2015-02-02 18:07:00,22.323333333333302
2015-02-02 18:08:00,22.365
2015-02-02 18:09:00,22.315
2015-02-02 18:10:00,22.29
2015-02-02 18:11:00,22.29
2015-02-02 18:12:00,22.26
2015-02-02 18:13:00,22.254
2015-02-02 18:14:00,22.23
2015-02-02 18:15:00,22.26
2015-02-02 18:16:00,22.2
2015-02-02 18:17:00,22.2
2015-02-02 18:18:00,22.2
2015-02-02 18:19:00,22.2
2015-02-02 18:20:00,22.1333333333333
2015-02-02 18:21:00,22.1
2015-02-02 18:22:00,22.15
2015-02-02 18:23:00,22.1
2015-02-02 18:24:00,22.1
2015-02-02 18:25:00,22.1333333333333
2015-02-02 18:26:00,22.1
2015-02-02 18:27:00,22.1
2015-02-02 18:28:00,22.0666666666667
2015-02-02 18:29:00,22.0666666666667
2015-02-02 18:30:00,22.0
2015-02-02 18:31:00,21.978
2015-02-02 18:32:00,21.978
2015-02-02 18:33:00,21.945
2015-02-02 18:34:00,21.926666666666698
2015-02-02 18:35:00,21.89
2015-02-02 18:36:00,21.89
2015-02-02 18:37:00,21.89
2015-02-02 18:38:00,21.89
2015-02-02 18:39:00,21.815
2015-02-02 18:40:00,21.823333333333302
2015-02-02 18:41:00,21.79
2015-02-02 18:42:00,21.79
2015-02-02 18:43:00,21.79
2015-02-02 18:44:00,21.7675
2015-02-02 18:45:00,21.7675
2015-02-02 18:46:00,21.754
2015-02-02 18:47:00,21.7
2015-02-02 18:48:00,21.7
2015-02-02 18:49:00,21.7
2015-02-02 18:50:00,21.7
2015-02-02 18:51:00,21.64
2015-02-02 18:52:00,21.6
2015-02-02 18:53:00,21.6
2015-02-02 18:54:00,21.6
2015-02-02 18:55:00,21.5
2015-02-02 18:56:00,21.5
2015-02-02 18:57:00,21.55
2015-02-02 18:58:00,21.5
2015-02-02 18:59:00,21.5
2015-02-02 19:00:00,21.5
2015-02-02 19:01:00,21.5
2015-02-02 19:02:00,21.5
2015-02-02 19:03:00,21.5
2015-02-02 19:04:00,21.5
2015-02-02 19:05:00,21.5
2015-02-02 19:06:00,21.5
2015-02-02 19:07:00,21.5
2015-02-02 19:08:00,21.5
2015-02-02 19:09:00,21.5
2015-02-02 19:10:00,21.5
2015-02-02 19:11:00,21.4725
2015-02-02 19:12:00,21.39
2015-02-02 19:13:00,21.426666666666698
2015-02-02 19:14:00,21.39
2015-02-02 19:15:00,21.39
2015-02-02 19:16:00,21.39
2015-02-02 19:17:00,21.365
2015-02-02 19:18:00,21.323333333333302
2015-02-02 19:19:00,21.34
2015-02-02 19:20:00,21.315
2015-02-02 19:21:00,21.356666666666698
2015-02-02 19:22:00,21.39
2015-02-02 19:23:00,21.315
2015-02-02 19:24:00,21.29
2015-02-02 19:25:00,21.29
2015-02-02 19:26:00,21.29
2015-02-02 19:27:00,21.29
2015-02-02 19:28:00,21.29
2015-02-02 19:29:00,21.29
2015-02-02 19:30:00,21.254
